location,max_delivered,distinct_job_imb_count,scanned,client_company,mailing_name,mailing_status,mailing_date,orgId,startTheClockDate,scanFacilityName,JobID,delivery_date,pieceId,latitude,longitude
"01827,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,43a81662-a903-11ef-9458-c7798e192c31,42.6739,-71.4952
"10567,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,e5c9efa2-a902-11ef-ac12-fff481f5d281,41.284,-73.8931
"98110,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,c4c3f4e9-a902-11ef-91e3-f775831144c7,47.6478,-122.538
"59405,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,5a6d98b6-a904-11ef-a570-9dcc894cbec2,47.495,-111.2502
"90805,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-03,6556429a-a904-11ef-b6ee-99fe490b983b,33.8635,-118.1801
"06704,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,93b4c0a1-a902-11ef-8414-b1dc88d05ed4,41.5754,-73.0318
"19803,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d19d3946-a904-11ef-b573-3dbb81e63688,39.7994,-75.5317
"12513,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,947bcf43-a904-11ef-9696-4de1e6330e26,42.2251,-73.7346
"03106,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,6355fb41-a903-11ef-9b93-e1092a6c0f16,43.0617,-71.4444
"01331,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,a577e9b8-a903-11ef-bec1-9579cdb7a1fb,42.5959,-72.2267
"55435,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,63c71728-a904-11ef-88a3-b332ca0a7804,44.8735,-93.3346
"07430,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,269cfa81-a904-11ef-88a3-b332ca0a7804,41.0817,-74.1861
"01719,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,12371da8-a904-11ef-8d1b-298d37f423b8,42.4884,-71.5178
"87107,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,6551d5db-a904-11ef-88a3-b332ca0a7804,35.1347,-106.6427
"49201,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,0eb5b480-a903-11ef-9b93-e1092a6c0f16,42.2545,-84.3875
"33630,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,TAMPA,4538,2024-12-03,60a11466-a903-11ef-baa6-dd3a3af2e730,27.872,-82.4388
"06896,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,ac0cbf4e-a902-11ef-9b93-e1092a6c0f16,41.2711,-73.3863
"01029,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,db4fbf01-a902-11ef-8dd9-012f1b080b7c,42.1909,-73.0517
"21233,United States",0,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,BALTIMORE,4538,2024-12-02,a95d8851-a903-11ef-aadf-c9ca81d212b8,39.2847,-76.6205
"02892,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,bf8a4d1b-a904-11ef-b573-3dbb81e63688,41.5058,-71.6211
"50135,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,069b8962-a902-11ef-bec1-9579cdb7a1fb,41.7184,-92.9114
"24090,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,e5fa1588-a904-11ef-b573-3dbb81e63688,37.4911,-79.8511
"32903,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-03,0206b048-a908-11ef-ab85-01800d5c149a,28.1091,-80.5787
"34292,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,d0c98079-a902-11ef-af60-9db9032a0ac8,27.09,-82.37
"01824,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,13df44d1-a903-11ef-b588-77b3fbc4c29d,42.5911,-71.3556
"53201,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,MILWAUKEE,4538,2024-12-03,c95e9647-a903-11ef-aa98-5d162523f7e3,43.0389,-87.9065
"01475,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,43dd88eb-a904-11ef-a570-9dcc894cbec2,42.6789,-72.0475
"13203,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,491135d0-a905-11ef-b8d3-b3f555baf86b,43.0607,-76.1369
"27617,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,12c9e7d0-a904-11ef-88a3-b332ca0a7804,35.9034,-78.7447
"07702,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,01f64ed4-a903-11ef-ac12-fff481f5d281,40.3282,-74.0589
"06796,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,aba87f31-a902-11ef-91e3-f775831144c7,41.8689,-73.3313
"12446,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,62177902-a909-11ef-9614-51ecf183bdd2,41.7939,-74.3035
"06108,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,b049ccb7-a902-11ef-85d7-937e2415baf8,41.7803,-72.618
"78749,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,245f8311-a903-11ef-937d-7f9df8d1bd99,30.2166,-97.8508
"12058,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-12-04,171816d6-a905-11ef-b573-3dbb81e63688,42.3527,-73.9062
"12496,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,01fb9b72-a902-11ef-8414-b1dc88d05ed4,42.3175,-74.262
"08029,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,4203a344-a905-11ef-9696-4de1e6330e26,39.8404,-75.0697
"12966,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,da8e31d1-a904-11ef-b8d3-b3f555baf86b,44.8532,-74.4191
"07004,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,85842246-a903-11ef-9458-c7798e192c31,40.8822,-74.296
"07712,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,1f048281-a903-11ef-8316-2956f7236738,40.2507,-74.0486
"06024,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,3f61ba21-a903-11ef-871c-ed8924add163,42.0158,-73.2913
"83442,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-03,b405f4ee-a903-11ef-af60-9db9032a0ac8,43.6715,-111.9005
"01128,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,413cc979-a908-11ef-98d9-c10003640bf5,42.0944,-72.4889
"06812,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,01d81ba8-a907-11ef-9ce1-e96fbc32e388,41.473,-73.4978
"16063,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,129ec3aa-a905-11ef-b573-3dbb81e63688,40.7609,-80.1094
"01543,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,0e3268d1-a905-11ef-9696-4de1e6330e26,42.3762,-71.949
"02879,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,bcb39857-a902-11ef-a816-e9a333d5a54f,41.4437,-71.5342
"08807,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,4ee2f46c-a902-11ef-9b93-e1092a6c0f16,40.5904,-74.6267
"45209,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,b9b8e418-a904-11ef-b573-3dbb81e63688,39.1516,-84.4278
"87505,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,cecd539b-a908-11ef-98d9-c10003640bf5,35.6219,-105.8688
"11566,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,95f4295f-a902-11ef-bec1-9579cdb7a1fb,40.6685,-73.5536
"11934,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,034ba5a1-a903-11ef-aa2f-afeb17addb22,40.7997,-72.797
"11232,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,8afa5686-a904-11ef-b8d3-b3f555baf86b,40.6521,-74.0018
"18321,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,769527d6-a902-11ef-91e3-f775831144c7,41.008,-75.2967
"17543,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,f0fb777e-a904-11ef-9696-4de1e6330e26,40.1846,-76.3015
"02664,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d9f0cb43-a902-11ef-ac12-fff481f5d281,41.6739,-70.1949
"33496,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,ad4135c9-a904-11ef-b573-3dbb81e63688,26.403,-80.1813
"03743,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,ffb2c773-a902-11ef-8dd9-012f1b080b7c,43.3679,-72.3422
"11211,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,54c0c413-a903-11ef-bfa6-c5aed389b69d,40.7095,-73.9563
"19805,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,3f27a1fe-a904-11ef-a570-9dcc894cbec2,39.7434,-75.5827
"17529,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,167e3d40-a904-11ef-88a3-b332ca0a7804,40.0353,-76.1106
"23323,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,3096e22b-a905-11ef-9696-4de1e6330e26,36.7634,-76.3397
"06443,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,6f961ed1-a903-11ef-aa98-5d162523f7e3,41.309,-72.6153
"19125,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,98e483cb-a908-11ef-ab85-01800d5c149a,39.9788,-75.1262
"90042,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-04,c8ce47a5-a904-11ef-9696-4de1e6330e26,34.1145,-118.1929
"33412,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,dbd67b31-a902-11ef-b9a6-cb521dbaab41,26.8055,-80.2482
"30528,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,30e8968b-a903-11ef-901b-93ef5c56d78a,34.5839,-83.75
"27576,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,b3c055d2-a902-11ef-a816-e9a333d5a54f,35.5565,-78.264
"06470,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,04ca1d61-a905-11ef-88a3-b332ca0a7804,41.3931,-73.3167
"06783,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,93647dc3-a902-11ef-9458-c7798e192c31,41.5509,-73.2993
"01810,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,1a4445e5-a904-11ef-88a3-b332ca0a7804,42.6496,-71.1565
"06777,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,b017e740-a902-11ef-85d7-937e2415baf8,41.6903,-73.3103
"08525,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,b6f41ec9-a904-11ef-9696-4de1e6330e26,40.3902,-74.771
"06611,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d82fc4e6-a903-11ef-aadf-c9ca81d212b8,41.2564,-73.2111
"19122,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,b1fb7466-a902-11ef-bfa6-c5aed389b69d,39.978,-75.1459
"07661,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,db01e8f3-a909-11ef-94d8-b5b5eeff81e8,40.9265,-74.0392
"04105,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,994875ba-a908-11ef-ab85-01800d5c149a,43.734,-70.2625
"03820,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,10cf45b5-a903-11ef-b588-77b3fbc4c29d,43.1888,-70.8868
"11223,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,12c76c37-a903-11ef-9b93-e1092a6c0f16,40.5979,-73.9743
"12589,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,3388f902-a905-11ef-b573-3dbb81e63688,41.616,-74.1439
"13421,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,4cdbeee0-a904-11ef-a570-9dcc894cbec2,43.0862,-75.6508
"02663,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,8941d123-a904-11ef-9696-4de1e6330e26,41.9182,-69.9953
"37377,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,6d19ad17-a903-11ef-aadf-c9ca81d212b8,35.1494,-85.3362
"33139,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,4a6ef878-a902-11ef-9458-c7798e192c31,25.7873,-80.1564
"46304,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-05,274af854-a905-11ef-9696-4de1e6330e26,41.6143,-87.047
"34762,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-03,11885c81-a903-11ef-91e3-f775831144c7,28.7545,-81.9151
"06878,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,1992025e-a903-11ef-9b93-e1092a6c0f16,41.038,-73.5811
"14625,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-04,f68477c1-a902-11ef-8414-b1dc88d05ed4,43.1522,-77.5057
"97078,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,28fc9561-a904-11ef-baa6-dd3a3af2e730,45.452,-122.7893
"12528,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-03,79d14a96-a903-11ef-bec1-9579cdb7a1fb,41.7167,-73.9928
"05851,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,75f71313-a902-11ef-baa6-dd3a3af2e730,44.5555,-72.0715
"06082,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,d77c0ff4-a904-11ef-b8d3-b3f555baf86b,41.989,-72.5652
"92629,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-03,dcc05416-a904-11ef-b573-3dbb81e63688,33.4743,-117.6964
"53189,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,d071ea9a-a902-11ef-bfa6-c5aed389b69d,42.9516,-88.2963
"20170,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,b9d3a9e1-a902-11ef-8414-b1dc88d05ed4,38.9839,-77.3675
"10570,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,4135a4e7-a905-11ef-b8d3-b3f555baf86b,41.135,-73.7845
"28461,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,759575ab-a903-11ef-aadf-c9ca81d212b8,33.9654,-78.0359
"04772,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,0210b4aa-a903-11ef-8dd9-012f1b080b7c,47.2387,-68.3232
"13208,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,c08798dc-a904-11ef-a570-9dcc894cbec2,43.073,-76.1486
"01464,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,50ad9aef-a905-11ef-9696-4de1e6330e26,42.5734,-71.6483
"60611,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,c2f38fc1-a904-11ef-a570-9dcc894cbec2,41.8971,-87.6223
"01034,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,d006bac9-a904-11ef-9696-4de1e6330e26,42.1127,-72.952
"63122,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,117f5bd9-a903-11ef-a727-9bf7a5686735,38.5781,-90.4256
"02072,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,42b7d814-a905-11ef-b8d3-b3f555baf86b,42.1253,-71.1074
"02482,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,8a33e423-a902-11ef-85d7-937e2415baf8,42.2945,-71.2992
"06473,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,0986f41a-a903-11ef-9ad8-3d831072383e,41.3822,-72.8585
"02093,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,8f148491-a902-11ef-901b-93ef5c56d78a,42.0617,-71.3396
"01835,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-12-02,09a52a72-a903-11ef-9ad8-3d831072383e,42.7528,-71.0843
"03109,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,9fea6787-a903-11ef-b6ee-99fe490b983b,42.9713,-71.4135
"01560,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,74fa3c87-a902-11ef-baa6-dd3a3af2e730,42.176,-71.6927
"60637,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,c4feb3f5-a902-11ef-bfa6-c5aed389b69d,41.7813,-87.6051
"10606,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,2e3281c2-a904-11ef-b573-3dbb81e63688,41.0247,-73.7781
"11764,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-29,436c5076-a904-11ef-a570-9dcc894cbec2,40.9436,-72.9913
"05255,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,170e8bc7-a903-11ef-a727-9bf7a5686735,43.1693,-73.0474
"24375,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,c31d22b4-a902-11ef-bfa6-c5aed389b69d,36.7736,-81.4084
"27103,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-11-30,4d399f46-a904-11ef-a570-9dcc894cbec2,36.0671,-80.3025
"02169,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-27,,4538,2024-11-29,b43c63a1-a902-11ef-af60-9db9032a0ac8,42.2491,-70.9978
"98340,United States",1,1,4302,Qualprint,4538 - HASHVI 2412205,1,2024-11-27,OpVnPvMxgZur5plaqKtB,2024-11-29,,4538,2024-12-02,200f4651-a904-11ef-bf6d-e598677580ab,47.9061,-122.5655
